Record Number,Sample Name,project,donor,cond,time,Dx (10),Dx (50),Dx (90),Weighted Residual,Laser Obscuration,Measurement Date Time,0.01,0.0114,0.0129,0.0147,0.0167,0.0189,0.0215,0.0244,0.0278,0.0315,0.0358,0.0407,0.0463,0.0526,0.0597,0.0679,0.0771,0.0876,0.0995,0.113,0.128,0.146,0.166,0.188,0.214,0.243,0.276,0.314,0.357,0.405,0.46,0.523,0.594,0.675,0.767,0.872,0.991,1.13,1.28,1.45,1.65,1.88,2.13,2.42,2.75,3.12,3.55,4.03,4.58,5.21,5.92,6.72,7.64,8.68,9.86,11.2,12.7,14.5,16.4,18.7,21.2,24.1,27.4,31.1,35.3,40.1,45.6,51.8,58.9,66.9,76,86.4,98.1,111,127,144,163,186,211,240,272,310,352,400,454,516,586,666,756,859,976,1110,1260,1430,1630,1850,2100,2390,2710,3080,3500
45,Mouse_Abx_IMI_Day-2_cage4,mouse_Abx,4,IMI,-2,30.7,169,380,2.37,1.27,9/28/2022 15:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.17,0.22,0.23,0.21,0.16,0.13,0.13,0.14,0.15,0.16,0.17,0.17,0.17,0.17,0.18,0.2,0.23,0.27,0.3,0.34,0.37,0.42,0.46,0.53,0.61,0.71,0.84,0.99,1.17,1.36,1.58,1.82,2.09,2.38,2.69,3,3.29,3.56,3.8,4.04,4.32,4.69,5.17,5.76,6.37,6.85,7,6.63,5.66,4.19,2.49,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Mouse_Abx_IMI_Day-4_cage5,mouse_Abx,5,IMI,-4,7.17,131,319,1.37,1.15,9/28/2022 15:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.53,0.79,0.92,0.89,0.75,0.56,0.4,0.33,0.32,0.36,0.39,0.42,0.44,0.45,0.45,0.47,0.49,0.52,0.55,0.57,0.59,0.6,0.62,0.66,0.71,0.79,0.9,1.03,1.17,1.32,1.47,1.62,1.78,1.96,2.18,2.44,2.77,3.14,3.55,4,4.46,4.92,5.39,5.81,6.14,6.29,6.15,5.61,4.65,3.38,2.02,0.86,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Mouse_Abx_IMI_Day-4_cage5,mouse_Abx,5,IMI,-4,8.39,136,338,1.13,1.14,9/28/2022 15:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.49,0.74,0.87,0.86,0.72,0.54,0.38,0.31,0.3,0.32,0.36,0.38,0.4,0.4,0.41,0.43,0.46,0.49,0.52,0.54,0.56,0.57,0.59,0.63,0.68,0.77,0.88,1.01,1.15,1.3,1.46,1.61,1.76,1.94,2.16,2.42,2.74,3.11,3.51,3.92,4.34,4.75,5.16,5.55,5.89,6.11,6.1,5.75,5.02,3.92,2.63,1.39,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Mouse_Abx_IMI_Day-4_cage5,mouse_Abx,5,IMI,-4,7.81,130,306,1.43,1.11,9/28/2022 15:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.53,0.78,0.91,0.89,0.74,0.55,0.39,0.31,0.3,0.33,0.36,0.39,0.4,0.41,0.42,0.44,0.46,0.5,0.53,0.56,0.58,0.59,0.61,0.64,0.7,0.78,0.89,1.04,1.2,1.38,1.56,1.74,1.91,2.09,2.29,2.51,2.79,3.12,3.51,3.97,4.48,5.04,5.61,6.12,6.49,6.58,6.3,5.56,4.4,2.98,1.57,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Mouse_Abx_IMI_Day-4_cage5,mouse_Abx,5,IMI,-4,8.25,132,307,1.34,1.09,9/28/2022 15:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.52,0.77,0.91,0.89,0.74,0.55,0.39,0.3,0.29,0.31,0.34,0.37,0.38,0.39,0.4,0.42,0.45,0.49,0.52,0.55,0.57,0.58,0.6,0.64,0.7,0.78,0.9,1.04,1.19,1.36,1.52,1.68,1.83,2,2.21,2.46,2.78,3.15,3.59,4.07,4.59,5.13,5.67,6.14,6.47,6.56,6.29,5.58,4.44,3.04,1.64,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Mouse_Abx_IMI_Day-4_cage5,mouse_Abx,5,IMI,-4,10.7,145,351,1.12,1.09,9/28/2022 15:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.47,0.7,0.82,0.81,0.68,0.5,0.36,0.28,0.26,0.28,0.31,0.33,0.34,0.34,0.35,0.37,0.4,0.43,0.46,0.49,0.5,0.51,0.53,0.57,0.62,0.71,0.82,0.95,1.09,1.24,1.37,1.5,1.64,1.8,2.01,2.29,2.63,3.04,3.49,3.96,4.42,4.85,5.26,5.63,5.95,6.15,6.17,5.89,5.25,4.26,3.03,1.78,0.75,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Mouse_Abx_IMI_Day-4_cage2,mouse_Abx,2,IMI,-4,5.92,90.1,201,3.31,0.88,9/28/2022 15:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.38,0.63,0.79,0.81,0.73,0.6,0.51,0.47,0.49,0.52,0.54,0.54,0.54,0.54,0.55,0.59,0.64,0.7,0.75,0.78,0.79,0.79,0.8,0.84,0.91,1.05,1.25,1.52,1.82,2.13,2.41,2.63,2.79,2.89,2.99,3.16,3.47,3.97,4.68,5.54,6.4,7.08,7.33,6.98,5.93,4.31,2.46,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Mouse_Abx_IMI_Day-4_cage2,mouse_Abx,2,IMI,-4,6.67,93.1,202,3.27,0.85,9/28/2022 15:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.37,0.61,0.76,0.78,0.69,0.56,0.46,0.42,0.43,0.46,0.49,0.5,0.5,0.51,0.53,0.56,0.61,0.67,0.72,0.75,0.77,0.78,0.8,0.84,0.92,1.06,1.25,1.5,1.78,2.07,2.33,2.53,2.68,2.8,2.92,3.13,3.48,4.02,4.77,5.67,6.56,7.25,7.51,7.14,6.07,4.42,2.53,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Mouse_Abx_IMI_Day-4_cage2,mouse_Abx,2,IMI,-4,6.49,88.9,196,3.47,0.83,9/28/2022 15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.39,0.63,0.78,0.79,0.7,0.57,0.46,0.42,0.43,0.46,0.49,0.5,0.5,0.51,0.53,0.57,0.62,0.68,0.74,0.78,0.8,0.81,0.82,0.87,0.95,1.1,1.31,1.57,1.86,2.15,2.41,2.61,2.77,2.89,3.05,3.29,3.68,4.25,5,5.85,6.66,7.21,7.31,6.79,5.6,3.92,2.11,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Mouse_Abx_IMI_Day-4_cage2,mouse_Abx,2,IMI,-4,6.94,91.6,196,3.76,0.82,9/28/2022 15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.39,0.62,0.77,0.78,0.69,0.55,0.44,0.39,0.4,0.43,0.46,0.47,0.48,0.49,0.51,0.55,0.6,0.66,0.72,0.76,0.77,0.78,0.8,0.84,0.93,1.08,1.29,1.55,1.85,2.15,2.42,2.62,2.75,2.85,2.95,3.15,3.52,4.11,4.93,5.89,6.82,7.49,7.65,7.09,5.79,3.97,2.05,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Mouse_Abx_IMI_Day-4_cage2,mouse_Abx,2,IMI,-4,6.85,89.4,197,3.44,0.81,9/28/2022 15:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.4,0.64,0.79,0.8,0.71,0.56,0.45,0.39,0.4,0.43,0.45,0.47,0.47,0.48,0.5,0.54,0.6,0.67,0.73,0.77,0.79,0.81,0.82,0.87,0.95,1.09,1.29,1.54,1.84,2.14,2.42,2.65,2.82,2.96,3.1,3.32,3.67,4.21,4.93,5.78,6.61,7.21,7.35,6.86,5.69,4.01,2.18,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Mouse_Abx_IMI_Day-4_cage3,mouse_Abx,3,IMI,-4,1.81,136,373,2.22,1.97,9/28/2022 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.52,1.04,1.49,1.72,1.66,1.38,1.01,0.68,0.48,0.41,0.43,0.49,0.55,0.59,0.6,0.6,0.59,0.58,0.58,0.59,0.58,0.58,0.57,0.58,0.6,0.64,0.69,0.77,0.86,0.97,1.09,1.22,1.36,1.51,1.68,1.87,2.08,2.31,2.55,2.8,3.06,3.35,3.67,4.04,4.48,4.97,5.45,5.81,5.9,5.61,4.86,3.7,2.33,1.07,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Mouse_Abx_IMI_Day-4_cage3,mouse_Abx,3,IMI,-4,1.79,133,331,2.92,1.96,9/28/2022 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.52,1.04,1.49,1.73,1.68,1.4,1.02,0.68,0.47,0.4,0.42,0.48,0.54,0.58,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.61,0.65,0.7,0.78,0.88,0.99,1.12,1.27,1.43,1.6,1.78,1.97,2.16,2.35,2.55,2.77,3.05,3.42,3.89,4.49,5.17,5.85,6.38,6.57,6.26,5.38,4,2.39,0.97,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Mouse_Abx_IMI_Day-4_cage3,mouse_Abx,3,IMI,-4,3.01,168,450,1.87,1.97,9/28/2022 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.44,0.88,1.27,1.47,1.42,1.19,0.86,0.57,0.39,0.33,0.34,0.4,0.45,0.48,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.49,0.52,0.56,0.62,0.69,0.77,0.87,0.97,1.08,1.19,1.32,1.48,1.66,1.88,2.12,2.38,2.64,2.89,3.13,3.36,3.6,3.9,4.27,4.73,5.24,5.69,5.96,5.9,5.39,4.4,3.06,1.66,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0
