Record Number,Sample Name,Dx (10),Dx (50),Dx (90),Weighted Residual,Laser Obscuration,Measurement Date Time,0.01,0.0114,0.0129,0.0147,0.0167,0.0189,0.0215,0.0244,0.0278,0.0315,0.0358,0.0407,0.0463,0.0526,0.0597,0.0679,0.0771,0.0876,0.0995,0.113,0.128,0.146,0.166,0.188,0.214,0.243,0.276,0.314,0.357,0.405,0.46,0.523,0.594,0.675,0.767,0.872,0.991,1.13,1.28,1.45,1.65,1.88,2.13,2.42,2.75,3.12,3.55,4.03,4.58,5.21,5.92,6.72,7.64,8.68,9.86,11.2,12.7,14.5,16.4,18.7,21.2,24.1,27.4,31.1,35.3,40.1,45.6,51.8,58.9,66.9,76,86.4,98.1,111,127,144,163,186,211,240,272,310,352,400,454,516,586,666,756,859,976,1110,1260,1430,1630,1850,2100,2390,2710,3080,3500
20,lemurs.7,2.32,25.5,152,0.96,2.98,1/11/2023 14:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.56,0.93,1.16,1.21,1.12,0.99,0.93,0.97,1.09,1.22,1.34,1.43,1.5,1.56,1.62,1.69,1.78,1.89,2.01,2.14,2.26,2.39,2.51,2.63,2.74,2.84,2.93,2.99,3.03,3.05,3.05,3.04,3.01,2.98,2.94,2.89,2.84,2.79,2.74,2.7,2.66,2.6,2.51,2.33,2.06,1.69,1.24,0.76,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,lemurs.2,8.85,57.1,1690,1.16,1.81,1/11/2023 14:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.24,0.39,0.48,0.48,0.4,0.31,0.25,0.25,0.29,0.36,0.42,0.48,0.52,0.55,0.58,0.62,0.66,0.73,0.81,0.93,1.08,1.25,1.46,1.69,1.94,2.19,2.44,2.69,2.94,3.2,3.48,3.78,4.1,4.41,4.69,4.89,4.97,4.9,4.66,4.25,3.69,3.03,2.32,1.62,0.99,0.48,0.14,0,0,0,0,0,0,0,0,0,0,0,0.19,0.71,1.41,2.04,2.38,2.32,1.9,1.29,0.65,0
22,lemurs.2,5.68,37.2,105,1.09,1.85,1/11/2023 14:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.32,0.52,0.64,0.64,0.54,0.42,0.35,0.35,0.41,0.5,0.59,0.67,0.73,0.79,0.84,0.91,1,1.1,1.24,1.41,1.61,1.84,2.11,2.4,2.72,3.04,3.38,3.71,4.05,4.38,4.69,4.98,5.21,5.36,5.4,5.31,5.08,4.69,4.18,3.57,2.9,2.22,1.56,0.96,0.47,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,lemurs.2,5.17,33.9,98.5,1.11,1.86,1/11/2023 14:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.34,0.56,0.68,0.68,0.57,0.45,0.37,0.37,0.44,0.53,0.63,0.72,0.79,0.86,0.93,1.01,1.11,1.23,1.38,1.56,1.77,2.01,2.28,2.59,2.92,3.27,3.62,3.97,4.3,4.61,4.88,5.09,5.22,5.26,5.18,4.98,4.66,4.23,3.71,3.13,2.52,1.9,1.31,0.78,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,lemurs.2,4.88,32.1,94,1.13,1.86,1/11/2023 14:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.36,0.59,0.71,0.7,0.59,0.46,0.38,0.38,0.45,0.56,0.66,0.76,0.84,0.91,0.99,1.08,1.18,1.31,1.47,1.66,1.87,2.12,2.41,2.72,3.06,3.41,3.76,4.11,4.43,4.71,4.95,5.12,5.21,5.2,5.07,4.84,4.48,4.03,3.5,2.92,2.31,1.7,1.11,0.59,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,lemurs.2,4.72,30.8,92,1.08,1.87,1/11/2023 14:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.37,0.6,0.73,0.72,0.6,0.46,0.38,0.39,0.47,0.57,0.69,0.78,0.87,0.95,1.03,1.13,1.24,1.37,1.54,1.73,1.95,2.21,2.5,2.82,3.17,3.53,3.89,4.23,4.54,4.81,5,5.12,5.15,5.08,4.9,4.63,4.27,3.82,3.31,2.76,2.18,1.6,1.04,0.55,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,lemurs.11,6.56,53.3,134,0.9,2.02,1/11/2023 14:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.34,0.55,0.68,0.69,0.61,0.51,0.44,0.42,0.44,0.46,0.48,0.5,0.52,0.55,0.6,0.66,0.74,0.83,0.92,1.01,1.11,1.21,1.33,1.47,1.63,1.83,2.07,2.36,2.72,3.14,3.63,4.17,4.73,5.26,5.72,6.03,6.16,6.07,5.76,5.25,4.58,3.81,3,2.19,1.45,0.82,0.35,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,lemurs.11,5.65,45.8,121,0.97,2.1,1/11/2023 14:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.37,0.6,0.74,0.76,0.68,0.57,0.49,0.47,0.48,0.5,0.53,0.55,0.57,0.62,0.67,0.75,0.83,0.93,1.04,1.15,1.26,1.39,1.53,1.7,1.91,2.16,2.46,2.82,3.24,3.72,4.22,4.74,5.21,5.6,5.85,5.91,5.78,5.44,4.94,4.32,3.64,2.95,2.27,1.64,1.06,0.57,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,lemurs.11,5.08,41.2,117,0.94,2.14,1/11/2023 14:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.38,0.63,0.78,0.8,0.72,0.61,0.53,0.51,0.52,0.55,0.57,0.59,0.62,0.66,0.73,0.81,0.91,1.02,1.14,1.26,1.39,1.53,1.7,1.91,2.15,2.45,2.8,3.2,3.64,4.1,4.56,4.98,5.33,5.55,5.62,5.51,5.23,4.8,4.26,3.66,3.06,2.5,1.98,1.5,1.06,0.65,0.31,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,lemurs.11,4.69,38.2,114,1,2.18,1/11/2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.4,0.66,0.82,0.84,0.76,0.64,0.56,0.53,0.55,0.58,0.6,0.63,0.66,0.71,0.77,0.86,0.97,1.09,1.22,1.35,1.5,1.66,1.85,2.08,2.36,2.69,3.06,3.46,3.89,4.32,4.72,5.06,5.29,5.4,5.36,5.17,4.83,4.38,3.85,3.3,2.78,2.29,1.85,1.43,1.03,0.64,0.31,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,lemurs.11,4.43,35.9,114,1.08,2.21,1/11/2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.41,0.68,0.85,0.88,0.79,0.67,0.58,0.54,0.56,0.59,0.62,0.65,0.69,0.74,0.82,0.91,1.02,1.15,1.29,1.43,1.59,1.77,1.98,2.23,2.53,2.88,3.26,3.68,4.09,4.49,4.83,5.08,5.21,5.2,5.06,4.78,4.4,3.96,3.49,3.05,2.64,2.26,1.9,1.51,1.1,0.67,0.3,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,lemurs.16,6.37,53.8,240,1.11,2.43,1/11/2023 15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.3,0.49,0.6,0.6,0.52,0.43,0.37,0.38,0.43,0.48,0.52,0.56,0.59,0.64,0.7,0.79,0.9,1.02,1.16,1.3,1.44,1.58,1.74,1.9,2.08,2.28,2.48,2.68,2.87,3.05,3.23,3.4,3.55,3.7,3.81,3.89,3.91,3.86,3.74,3.57,3.37,3.19,3.05,2.96,2.92,2.87,2.75,2.5,2.08,1.5,0.86,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,lemurs.16,6.32,51.9,230,1.77,2.43,1/11/2023 15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.31,0.51,0.62,0.61,0.53,0.43,0.38,0.39,0.43,0.49,0.53,0.56,0.59,0.63,0.69,0.78,0.89,1.02,1.16,1.3,1.45,1.6,1.76,1.94,2.13,2.34,2.55,2.77,2.98,3.18,3.36,3.52,3.66,3.77,3.83,3.83,3.78,3.66,3.5,3.33,3.2,3.13,3.14,3.2,3.26,3.23,3.02,2.56,1.88,1.09,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,lemurs.16,6.17,49.8,246,1.83,2.41,1/11/2023 15:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.32,0.52,0.63,0.63,0.55,0.45,0.4,0.4,0.44,0.5,0.53,0.56,0.59,0.63,0.7,0.79,0.9,1.03,1.18,1.32,1.47,1.63,1.8,1.98,2.19,2.4,2.63,2.86,3.08,3.29,3.47,3.62,3.73,3.8,3.82,3.78,3.67,3.49,3.27,3.05,2.86,2.75,2.74,2.83,2.96,3.05,3.01,2.75,2.24,1.54,0.8,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,lemurs.16,5.99,48.1,243,2.25,2.38,1/11/2023 15:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.33,0.54,0.65,0.65,0.57,0.47,0.41,0.41,0.46,0.51,0.55,0.58,0.6,0.64,0.71,0.8,0.91,1.05,1.2,1.35,1.51,1.67,1.84,2.03,2.24,2.47,2.71,2.95,3.17,3.38,3.55,3.67,3.74,3.76,3.73,3.65,3.51,3.35,3.16,2.98,2.84,2.77,2.78,2.84,2.94,3,2.93,2.67,2.17,1.5,0.78,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,lemurs.16,5.96,48.3,287,0.73,2.36,1/11/2023 15:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.33,0.54,0.66,0.66,0.57,0.47,0.41,0.41,0.46,0.51,0.55,0.58,0.61,0.65,0.71,0.8,0.91,1.05,1.19,1.35,1.5,1.66,1.84,2.03,2.25,2.48,2.72,2.96,3.18,3.37,3.52,3.62,3.68,3.69,3.67,3.6,3.49,3.35,3.17,2.97,2.77,2.58,2.43,2.31,2.25,2.23,2.23,2.21,2.14,1.98,1.71,1.34,0.91,0.48,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
36,lemurs.8  ,15.3,296,920,0.96,2.71,1/11/2023 15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.17,0.28,0.34,0.35,0.31,0.27,0.25,0.26,0.28,0.3,0.31,0.3,0.3,0.3,0.31,0.34,0.37,0.41,0.47,0.53,0.61,0.7,0.8,0.92,1.04,1.18,1.33,1.47,1.6,1.72,1.83,1.91,1.96,1.99,1.99,1.96,1.91,1.84,1.76,1.69,1.63,1.59,1.58,1.6,1.66,1.78,1.98,2.29,2.73,3.31,3.98,4.68,5.29,5.67,5.72,5.36,4.59,3.54,2.37,1.31,0.52,0.11,0,0,0,0,0,0
37,lemurs.8  ,11.2,157,637,1.06,2.7,1/11/2023 15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.22,0.36,0.44,0.44,0.39,0.34,0.31,0.32,0.35,0.38,0.39,0.39,0.39,0.39,0.41,0.44,0.48,0.53,0.6,0.68,0.78,0.9,1.03,1.18,1.35,1.53,1.71,1.88,2.04,2.17,2.28,2.34,2.37,2.37,2.34,2.29,2.22,2.13,2.03,1.93,1.84,1.77,1.75,1.81,1.98,2.28,2.73,3.3,3.95,4.6,5.11,5.36,5.24,4.69,3.75,2.59,1.43,0.54,0.07,0,0,0,0,0,0,0,0,0
